Year,State,District,Block/Taluka,Location/Site/Village,Latitude,Longitude,pH,EC (µS/cm),CO3 (mg/L),HCO3 (mg/L),Cl (mg/L),F (mg/L),SO4 (mg/L),NO3 (mg/L),PO4 (mg/L),Total Hardness,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),SiO2,TDS,Fe (ppm),As (ppb),U (ppb)
2023,Punjab,Faridkot,,Bir Chahal,30.6557,74.8166,8.49,1943.0,48.0,574.0,298.0,5.3,45.0,7.0,0.0,380.0,24.0,78.0,297.0,11.0,,,0.02,1.9,156.7
2023,Punjab,Faridkot,,Chand Baja,30.739,74.862,7.91,2316.0,0.0,732.0,432.0,1.8,18.0,32.0,0.0,360.0,28.0,71.0,319.0,163.0,,,0.18,1.3,12.0
2023,Punjab,Faridkot,,Daggo Romana,30.6057,74.6965,7.94,159.0,0.0,73.0,18.0,1.8,0.0,3.0,0.0,70.0,8.0,12.0,9.0,3.0,,,0.22,3.3,1.45
2023,Punjab,Faridkot,,Dalsinghwala,30.2713,74.5536,8.27,1724.0,0.0,537.0,277.0,1.6,0.0,37.0,0.0,400.0,60.0,61.0,205.0,13.0,,,-0.02,0.8,28.4
2023,Punjab,Faridkot,,Deep Singh Wala,30.7389,74.4792,7.89,2378.0,0.0,1147.0,199.0,1.6,62.0,31.0,0.0,280.0,28.0,51.0,471.0,13.0,,,0.04,1.72,21.47
2023,Punjab,Faridkot,,Deviwala,30.364,74.5215,7.68,1010.0,0.0,427.0,163.0,0.91,0.0,9.0,0.0,260.0,40.0,39.0,145.0,14.0,,,,,
2023,Punjab,Faridkot,,Jand Sahib,30.69,74.527,8.15,2513.0,0.0,574.0,411.0,2.3,206.0,30.0,0.0,270.0,36.0,44.0,461.0,22.0,,,0.17,1.07,51.75
2023,Punjab,Faridkot,,Kamiana,30.6557,74.7318,7.92,2905.0,0.0,818.0,503.0,1.9,62.0,33.0,0.0,360.0,20.0,75.0,466.0,85.0,,,0.4,0.98,48.47
2023,Punjab,Faridkot,,Mallewala,30.7836,74.7488,8.22,659.0,0.0,317.0,57.0,8.4,0.0,28.0,0.0,210.0,36.0,32.0,72.0,9.0,,,6.03,1.16,11.56
2023,Punjab,Faridkot,,Mehmuana(Sadiq),30.7083,74.6556,7.84,1614.0,0.0,415.0,312.0,1.3,38.0,23.0,0.0,420.0,28.0,85.0,189.0,12.0,,,0.19,0.76,10.7
2023,Punjab,Faridkot,,Mumaru,30.708,74.656,8.26,2143.0,0.0,635.0,390.0,1.5,85.0,31.0,0.0,170.0,28.0,24.0,466.0,7.0,,,-0.02,2.89,66.93
2023,Punjab,Faridkot,,Nawankilla,30.647,74.691,8.17,697.0,0.0,281.0,92.0,1.7,18.0,18.0,0.0,300.0,68.0,32.0,42.0,8.0,,,0.05,0.6,8.02
2023,Punjab,Faridkot,,Pakka,30.7065,74.8004,8.62,5577.0,108.0,744.0,1071.0,1.8,145.0,366.0,0.0,370.0,24.0,75.0,854.0,411.0,,,0.02,1.77,155.71
2023,Punjab,Faridkot,,Pipli,30.7313,74.7329,7.98,2756.0,0.0,574.0,539.0,2.0,172.0,31.0,0.0,310.0,32.0,56.0,499.0,39.0,,,0.16,0.18,56.01
2023,Punjab,Faridkot,,Sukhanwala,30.3847,74.3822,8.02,3321.0,0.0,488.0,837.0,1.3,170.0,52.0,0.0,400.0,52.0,66.0,636.0,21.0,,,-0.01,0.68,21.12
2023,Punjab,Faridkot,,Tehna,30.4121,74.4726,8.27,2647.0,0.0,683.0,510.0,3.7,94.0,27.0,0.0,280.0,32.0,49.0,514.0,13.0,,,0.06,2.3,31.79
2023,Punjab,Faridkot,,Sadiq,30.71,74.656,8.19,5624.0,0.0,928.0,1347.0,3.5,94.0,32.0,0.0,510.0,28.0,107.0,1025.0,46.0,,,0.2,0.72,76.47
2023,Punjab,Faridkot,,Bargari,30.5252,74.9455,8.33,865.0,24.0,427.0,64.0,2.0,0.0,22.0,0.0,180.0,24.0,29.0,145.0,8.0,,,0.01,1.37,61.57
2023,Punjab,Faridkot,,Fatehgarh,30.4059,74.9453,8.5,1810.0,48.0,647.0,269.0,2.7,32.0,25.0,0.0,460.0,24.0,97.0,266.0,14.0,,,0.02,1.56,103.26
2023,Punjab,Faridkot,,Gumti Khurd,30.4159,74.8868,8.2,958.0,0.0,427.0,99.0,2.4,48.0,15.0,0.0,230.0,28.0,39.0,135.0,31.0,,,0.33,3.25,34.53
2023,Punjab,Faridkot,,Jaitu,30.4504,74.8867,8.95,1012.0,60.0,159.0,149.0,3.6,132.0,0.0,0.0,240.0,24.0,44.0,158.0,6.0,,,0.02,1.59,18.14
2023,Punjab,Faridkot,,Madhak,30.4588,74.7537,8.46,1526.0,60.0,586.0,184.0,2.5,25.0,21.0,0.0,240.0,20.0,46.0,295.0,9.0,,,0.04,1.75,94.41
2023,Punjab,Faridkot,,Romana Ajit Singh,30.4016,75.0186,8.26,1975.0,0.0,696.0,199.0,1.7,90.0,103.0,0.0,280.0,28.0,51.0,246.0,173.0,,,0.18,1.49,79.6
2023,Punjab,Faridkot,,Dhimanwali,30.5994,74.7374,9.04,790.0,96.0,146.0,99.0,1.0,30.0,7.0,0.0,200.0,16.0,39.0,115.0,10.0,,,0.72,3.62,51.36
2023,Punjab,Faridkot,,Bajakhana,30.455,74.977,8.05,1231.0,0.0,427.0,177.0,1.8,60.0,3.0,0.0,180.0,24.0,29.0,223.0,7.0,,,-0.02,3.17,17.63
2023,Punjab,Faridkot,,Bir Sikhar Wala,30.6083,74.8656,8.24,315.0,0.0,118.0,57.0,1.2,0.0,3.0,0.0,170.0,40.0,17.0,3.0,4.0,,,0.06,0.81,3.51
2023,Punjab,Faridkot,,Dhilwan Kalan,30.571,74.867,8.39,2051.0,48.0,464.0,390.0,2.8,8.0,35.0,0.0,30.0,8.0,2.0,345.0,216.0,,,-0.02,4.37,52.7
2023,Punjab,Faridkot,,Karir Wali,30.406,74.828,8.26,1915.0,0.0,464.0,291.0,2.2,162.0,99.0,0.0,440.0,60.0,71.0,221.0,101.0,,,0.02,1.25,35.23
2023,Punjab,Faridkot,,Kauni,30.7359,74.5406,8.68,1440.0,48.0,452.0,177.0,1.9,30.0,9.0,0.0,150.0,24.0,22.0,271.0,6.0,,,0.01,2.07,55.22
2023,Punjab,Faridkot,,Kot Kapura,30.583,74.833,8.21,1099.0,0.0,268.0,142.0,2.5,145.0,73.0,0.0,400.0,68.0,56.0,72.0,65.0,,,0.23,0.69,17.81
2023,Punjab,Faridkot,,Matta,30.2858,74.5019,8.33,1630.0,36.0,452.0,284.0,3.6,35.0,30.0,0.0,430.0,28.0,88.0,170.0,81.0,,,0.0,2.42,30.22
2023,Punjab,Faridkot,,Nangal,30.6661,74.8586,7.89,2374.0,0.0,488.0,539.0,1.4,98.0,31.0,0.0,530.0,80.0,80.0,296.0,94.0,,,-0.01,0.98,32.09
2023,Punjab,Faridkot,,Ratti Rori,30.6223,74.7018,9.06,567.0,36.0,110.0,50.0,1.0,101.0,3.0,0.0,210.0,32.0,34.0,50.0,6.0,,,0.0,0.95,12.24
2023,Punjab,Faridkot,,Wara Daraka,30.55,74.754,8.23,2127.0,0.0,525.0,411.0,2.3,112.0,8.0,0.0,550.0,52.0,102.0,264.0,16.0,,,0.07,1.08,51.52
2023,Punjab,Faridkot,,Killi,30.841,74.483,8.21,3239.0,0.0,1074.0,390.0,4.2,142.0,32.0,0.0,180.0,16.0,34.0,550.0,189.0,,,0.01,7.25,31.8
2023,Punjab,Fatehgarh Sahib,,Amloh,30.595,76.2319,7.84,560.0,0.0,281.0,36.0,0.98,19.0,9.0,0.0,250.0,24.0,46.0,28.0,8.0,,,0.01,0.65,15.16
2023,Punjab,Fatehgarh Sahib,,Ladpur,30.6555,76.2639,7.7,1185.0,0.0,427.0,121.0,1.1,125.0,4.0,0.0,350.0,48.0,56.0,143.0,13.0,,,0.02,0.79,68.11
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 1,30.6763,76.2702,7.88,785.0,0.0,397.0,57.0,1.3,0.0,19.0,0.0,290.0,44.0,44.0,48.0,12.0,,,0.03,0.79,17.18
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 2,30.6683,76.2839,7.68,1079.0,0.0,427.0,92.0,1.3,48.0,29.0,0.0,330.0,24.0,66.0,106.0,12.0,,,0.01,0.66,31.66
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 5,30.6574,76.2843,8.1,440.0,0.0,171.0,36.0,1.3,43.0,3.0,0.0,220.0,36.0,32.0,9.0,7.0,,,0.01,1.72,25.21
2023,Punjab,Fatehgarh Sahib,,Ramgarh,30.6591,76.198,7.47,1608.0,0.0,647.0,185.0,1.0,0.0,29.0,0.0,370.0,72.0,46.0,105.0,188.0,,,0.02,0.51,17.83
2023,Punjab,Fatehgarh Sahib,,Tibbi,30.5552,76.1539,8.03,630.0,0.0,342.0,28.0,1.0,38.0,8.0,0.0,260.0,40.0,39.0,45.0,10.0,,,0.02,0.8,32.01
2023,Punjab,Fatehgarh Sahib,,Bassi Pathana,30.713,76.378,7.53,1170.0,0.0,512.0,107.0,1.2,58.0,33.0,0.0,430.0,36.0,83.0,109.0,11.0,,,0.02,0.61,20.47
2023,Punjab,Fatehgarh Sahib,,Fatehgarh Sahib,30.65,76.4,7.5,863.0,0.0,427.0,28.0,1.1,58.0,28.0,0.0,310.0,24.0,61.0,67.0,27.0,,,0.02,0.45,41.41
2023,Punjab,Fatehgarh Sahib,,Goplan,30.7188,76.488,7.7,680.0,0.0,366.0,36.0,1.2,34.0,1.0,0.0,230.0,32.0,36.0,74.0,7.0,,,0.01,0.41,13.15
2023,Punjab,Fatehgarh Sahib,,Mirpur,30.651,76.4204,7.95,880.0,0.0,488.0,64.0,1.2,0.0,7.0,0.0,260.0,40.0,39.0,105.0,12.0,,,0.01,0.71,41.22
2023,Punjab,Fatehgarh Sahib,,Chunni Kalan,30.715,76.494,7.84,1042.0,0.0,586.0,71.0,1.5,0.0,13.0,0.0,350.0,36.0,63.0,108.0,9.0,,,0.02,0.49,7.81
2023,Punjab,Fatehgarh Sahib,,Dabhali,30.6973,76.5598,8.42,673.0,48.0,195.0,43.0,2.1,77.0,0.0,0.0,140.0,20.0,22.0,115.0,4.0,,,0.02,1.02,14.12
2023,Punjab,Fatehgarh Sahib,,Saundha,30.5892,76.6772,7.66,932.0,0.0,427.0,78.0,0.78,29.0,29.0,0.0,380.0,100.0,32.0,41.0,43.0,,,0.03,1.64,4.04
2023,Punjab,Fatehgarh Sahib,,Bhangrana,30.611,76.578,7.74,1534.0,0.0,769.0,149.0,1.3,0.0,1.0,0.0,490.0,44.0,92.0,161.0,7.0,,,3.77,0.26,9.53
2023,Punjab,Fatehgarh Sahib,,Pawala,30.6344,76.6097,8.39,740.0,48.0,244.0,43.0,1.6,72.0,0.0,0.0,310.0,28.0,58.0,55.0,5.0,,,0.01,1.04,12.99
2023,Punjab,Fatehgarh Sahib,,Saddo Majra,30.6189,76.4163,7.72,1027.0,0.0,403.0,99.0,1.2,58.0,42.0,0.0,400.0,60.0,61.0,57.0,44.0,,,0.02,0.07,26.46
2023,Punjab,Fatehgarh Sahib,,Bhaddal Thuha,30.591,76.233,8.07,680.0,0.0,390.0,36.0,1.0,0.0,24.0,0.0,210.0,32.0,32.0,77.0,9.0,,,0.06,0.07,10.86
2023,Punjab,Fatehgarh Sahib,,Chanarthal Khurd,30.5306,76.3476,7.76,975.0,0.0,476.0,50.0,1.2,43.0,29.0,0.0,260.0,48.0,34.0,120.0,12.0,,,0.01,0.55,39.94
2023,Punjab,Fatehgarh Sahib,,Hallo Tali,30.4608,76.4321,8.15,710.0,0.0,342.0,57.0,1.3,19.0,19.0,0.0,240.0,44.0,32.0,71.0,9.0,,,0.01,0.62,32.09
2023,Punjab,Fatehgarh Sahib,,Harbanspura,30.6375,76.3428,7.8,800.0,0.0,366.0,71.0,1.1,38.0,3.0,0.0,260.0,48.0,34.0,82.0,11.0,,,0.04,0.78,20.9
2023,Punjab,Fatehgarh Sahib,,Innayatpur,30.648,76.39,7.87,930.0,0.0,464.0,107.0,1.1,0.0,1.0,0.0,280.0,36.0,46.0,113.0,10.0,,,0.53,0.08,5.3
2023,Punjab,Fatehgarh Sahib,,Lataur,30.5397,76.4301,8.22,600.0,0.0,305.0,36.0,1.3,24.0,6.0,0.0,260.0,52.0,32.0,33.0,9.0,,,0.01,0.64,33.15
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 3,30.6567,76.3033,7.72,956.0,0.0,403.0,71.0,1.3,29.0,24.0,0.0,290.0,20.0,58.0,86.0,12.0,,,0.02,0.51,28.7
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 4,30.6468,76.3032,7.6,970.0,0.0,305.0,107.0,1.0,38.0,27.0,0.0,390.0,40.0,71.0,32.0,11.0,,,0.07,0.48,22.96
2023,Punjab,Fatehgarh Sahib,,Mandi Gobindgarh 6,30.6434,76.3194,7.7,1170.0,0.0,281.0,199.0,1.2,43.0,10.0,0.0,330.0,44.0,54.0,107.0,13.0,,,0.04,0.5,43.08
2023,Punjab,Fatehgarh Sahib,,Nalini,31.0244,76.5081,7.61,1058.0,0.0,451.0,99.0,1.1,24.0,32.0,0.0,300.0,52.0,41.0,116.0,10.0,,,0.02,0.58,42.61
2023,Punjab,Fatehgarh Sahib,,Pola,30.5161,76.4806,8.55,860.0,60.0,195.0,50.0,2.0,62.0,0.0,0.0,110.0,32.0,7.0,137.0,5.0,,,0.09,1.21,26.94
2023,Punjab,Fazilka,,Abohar,30.148,74.1901,8.05,8775.0,0.0,1831.0,1737.0,1.2,265.0,188.0,0.0,1291.0,88.0,260.0,1396.0,46.0,,,1.06,0.95,14.77
2023,Punjab,Fazilka,,Baluana,30.1728,74.3108,8.03,3737.0,0.0,561.0,922.0,2.1,68.0,31.0,0.0,1011.0,40.0,221.0,346.0,81.0,,,0.06,0.39,45.13
2023,Punjab,Fazilka,,Bazipur Bhoma,29.954,74.3828,8.07,246.0,0.0,122.0,21.0,1.0,0.0,1.0,0.0,100.0,24.0,10.0,10.0,4.0,,,0.13,4.08,1.12
2023,Punjab,Fazilka,,Bhagu,30.0323,74.2327,8.09,1916.0,0.0,500.0,390.0,1.4,103.0,24.0,0.0,460.0,28.0,95.0,277.0,26.0,,,0.02,0.64,12.87
2023,Punjab,Fazilka,,Dhaban Kokaryan,30.122,74.327,8.25,3809.0,0.0,854.0,780.0,3.4,142.0,26.0,0.0,380.0,28.0,75.0,726.0,21.0,,,0.03,1.38,74.02
2023,Punjab,Fazilka,,Dhinganwali,30.0191,74.0474,8.07,249.0,0.0,61.0,35.0,0.75,30.0,4.0,0.0,110.0,8.0,24.0,11.0,4.0,,,0.06,2.6,0.88
2023,Punjab,Fazilka,,Khatwa,30.283,74.1839,7.9,6887.0,0.0,622.0,1702.0,1.1,210.0,389.0,0.0,1261.0,36.0,285.0,713.0,500.0,,,0.01,0.43,31.75
2023,Punjab,Fazilka,,Kikar Khera,30.0798,74.1664,8.03,5693.0,0.0,525.0,1453.0,1.5,291.0,114.0,0.0,1011.0,36.0,224.0,765.0,164.0,,,0.01,0.29,49.41
2023,Punjab,Fazilka,,Kundal,30.2164,74.2682,7.98,1790.0,0.0,452.0,319.0,1.9,102.0,1.0,0.0,520.0,28.0,109.0,177.0,23.0,,,0.13,0.57,19.0
2023,Punjab,Fazilka,,Sitogano,30.029,74.3602,8.09,5577.0,0.0,976.0,1312.0,2.7,428.0,46.0,0.0,841.0,100.0,143.0,1043.0,27.0,,,1.78,0.73,33.91
2023,Punjab,Fazilka,,Waryam Khera,30.0223,74.0785,8.98,335.0,60.0,85.0,14.0,0.68,0.0,4.0,0.0,89.0,8.0,17.0,47.0,4.0,,,0.07,4.28,0.89
2023,Punjab,Fazilka,,Chak Dabwala,30.4106,74.1385,7.64,1606.0,0.0,378.0,319.0,0.9,82.0,57.0,0.0,410.0,44.0,73.0,173.0,88.0,,,0.05,0.99,5.91
2023,Punjab,Fazilka,,Dhabwala Kalan,30.3317,74.2525,8.21,3023.0,0.0,476.0,780.0,3.4,98.0,4.0,0.0,550.0,40.0,109.0,471.0,26.0,,,1.0,0.29,61.03
2023,Punjab,Fazilka,,Islamwala,30.3586,74.1814,7.87,2403.0,0.0,464.0,496.0,1.7,72.0,11.0,0.0,701.0,40.0,146.0,214.0,7.0,,,3.21,0.19,10.53
2023,Punjab,Fazilka,,Jandwala Bhimeshah,30.6409,74.4058,7.93,3198.0,0.0,452.0,815.0,2.1,84.0,8.0,0.0,570.0,80.0,90.0,459.0,42.0,,,0.05,0.89,62.0
2023,Punjab,Fazilka,,Jhotianwali,30.3799,74.2581,8.08,813.0,0.0,146.0,177.0,1.4,65.0,2.0,0.0,270.0,52.0,34.0,73.0,15.0,,,0.21,1.48,12.69
2023,Punjab,Fazilka,,Mamu Khera,30.2806,74.1728,7.8,11036.0,0.0,513.0,2822.0,0.84,380.0,813.0,0.0,1840.0,289.0,272.0,1204.0,903.0,,,0.05,0.22,15.29
2023,Punjab,Fazilka,,Mulianwali,30.3368,74.286,8.75,538.0,36.0,146.0,71.0,1.0,25.0,3.0,0.0,245.0,32.0,41.0,27.0,6.0,,,0.13,4.89,8.74
2023,Punjab,Fazilka,,Sajrana,30.3434,74.0975,7.8,1165.0,0.0,464.0,163.0,1.2,0.0,31.0,0.0,330.0,24.0,66.0,126.0,30.0,,,0.14,0.24,17.94
2023,Punjab,Fazilka,,Deepulana,30.453,74.099,8.69,3660.0,144.0,708.0,596.0,6.2,132.0,124.0,0.0,240.0,20.0,46.0,706.0,113.0,,,0.02,2.99,106.14
2023,Punjab,Fazilka,,Fazilka,30.3948,74.032,8.22,1478.0,0.0,513.0,199.0,2.4,0.0,91.0,0.0,340.0,40.0,58.0,172.0,52.0,,,0.38,0.83,59.84
2023,Punjab,Fazilka,,Kauranwali,30.383,74.056,7.91,3156.0,0.0,610.0,674.0,1.7,122.0,33.0,0.0,370.0,12.0,83.0,559.0,22.0,,,0.02,0.7,30.15
2023,Punjab,Fazilka,,Khatwan,30.0104,74.1798,8.12,1114.0,0.0,427.0,135.0,1.0,40.0,16.0,0.0,270.0,28.0,49.0,130.0,37.0,,,0.68,0.69,59.8
2023,Punjab,Fazilka,,Kirianwala,30.4898,74.1503,9.21,3089.0,156.0,574.0,603.0,2.2,20.0,3.0,0.0,600.0,32.0,126.0,461.0,7.0,,,0.01,14.4,38.85
2023,Punjab,Fazilka,,Rana,30.4581,74.0459,7.88,978.0,0.0,330.0,128.0,0.85,32.0,47.0,0.0,320.0,56.0,44.0,88.0,14.0,,,0.01,1.07,24.06
2023,Punjab,Fazilka,,Thoh Kalandor,30.4709,74.0932,8.28,1030.0,0.0,464.0,113.0,1.4,26.0,22.0,0.0,390.0,20.0,83.0,81.0,20.0,,,0.02,1.68,16.05
2023,Punjab,Fazilka,,Bahadar Ke,30.7729,74.3281,8.01,1128.0,0.0,427.0,71.0,0.82,110.0,15.0,0.0,420.0,56.0,68.0,76.0,10.0,,,0.01,0.62,32.45
2023,Punjab,Fazilka,,Chak Mahantanwala,30.65,74.357,7.98,1370.0,0.0,549.0,113.0,1.1,48.0,26.0,0.0,360.0,92.0,32.0,140.0,30.0,,,0.12,0.12,16.7
2023,Punjab,Fazilka,,Nathu Chishti,30.6463,74.2298,8.49,1052.0,36.0,281.0,142.0,1.4,48.0,2.0,0.0,150.0,20.0,24.0,186.0,5.0,,,0.15,3.14,32.57
2023,Punjab,Fazilka,,Chak Mochanwala,30.5459,74.1534,8.42,1023.0,48.0,391.0,99.0,2.4,32.0,11.0,0.0,220.0,20.0,41.0,167.0,8.0,,,0.05,2.05,62.5
2023,Punjab,Fazilka,,Chak Panj Kohi,30.5189,74.2922,8.11,2532.0,0.0,659.0,461.0,2.2,66.0,3.0,0.0,540.0,32.0,112.0,326.0,18.0,,,0.13,2.09,95.32
2023,Punjab,Fazilka,,Hauj Alias Gander,30.4746,74.1615,8.15,3649.0,0.0,574.0,837.0,2.3,146.0,31.0,0.0,460.0,32.0,92.0,596.0,64.0,,,0.06,1.48,72.67
2023,Punjab,Fazilka,,Jalalabad,30.6104,74.2542,8.25,1208.0,0.0,439.0,191.0,1.5,20.0,3.0,0.0,170.0,16.0,32.0,225.0,5.0,,,0.07,3.0,32.39
2023,Punjab,Fazilka,,Jamal Ke,30.5327,74.1027,8.06,2012.0,0.0,439.0,532.0,1.7,30.0,3.0,0.0,661.0,32.0,141.0,218.0,15.0,,,0.01,0.82,32.14
2023,Punjab,Fazilka,,Khuranj,30.4598,74.2874,8.15,822.0,0.0,268.0,163.0,9.3,0.0,8.0,0.0,190.0,52.0,15.0,126.0,15.0,,,0.06,3.34,42.9
2023,Punjab,Fazilka,,Mohar Singhwala Hithar,30.5898,74.1793,8.47,1022.0,36.0,403.0,121.0,2.1,0.0,16.0,0.0,140.0,16.0,24.0,202.0,7.0,,,0.02,2.52,47.4
2023,Punjab,Fazilka,,Mottiwala,30.7125,74.3556,8.25,955.0,0.0,232.0,206.0,2.0,50.0,2.0,0.0,140.0,12.0,27.0,182.0,7.0,,,0.04,2.19,40.33
2023,Punjab,Fazilka,,Noore Ke Uttar,30.6809,74.2799,8.32,1225.0,60.0,220.0,184.0,1.4,112.0,25.0,0.0,280.0,24.0,54.0,180.0,11.0,,,0.01,0.99,67.31
2023,Punjab,Fazilka,,Sarian,30.4701,74.2221,8.04,4125.0,0.0,488.0,1149.0,2.0,205.0,101.0,0.0,580.0,36.0,119.0,676.0,214.0,,,0.07,0.45,15.6
2023,Punjab,Fazilka,,Sohangarh,30.601,74.389,8.1,2815.0,0.0,647.0,425.0,2.1,225.0,92.0,0.0,440.0,44.0,80.0,410.0,92.0,,,0.06,0.4,29.13
2023,Punjab,Fazilka,,Swahwala,30.6007,74.3009,8.79,2122.0,192.0,207.0,326.0,5.9,120.0,35.0,0.0,60.0,4.0,12.0,487.0,5.0,,,0.18,14.62,104.4
2023,Punjab,Fazilka,,Haripura,30.138,74.0351,7.94,3149.0,0.0,354.0,830.0,1.1,142.0,3.0,0.0,871.0,40.0,187.0,333.0,17.0,,,0.06,0.5,19.73
2023,Punjab,Fazilka,,Kaler Khera,30.0408,73.9556,8.04,3567.0,0.0,342.0,865.0,1.4,352.0,18.0,0.0,941.0,40.0,204.0,422.0,28.0,,,0.03,0.71,28.22
2023,Punjab,Fazilka,,Khippanwali,30.2459,74.0991,8.78,301.0,12.0,60.0,50.0,0.67,0.0,24.0,0.0,130.0,32.0,17.0,14.0,4.0,,,0.88,2.91,1.17
2023,Punjab,Fazilka,,Panjkosi,30.1715,74.0628,7.66,481.0,0.0,146.0,92.0,1.1,0.0,3.0,0.0,220.0,12.0,46.0,15.0,7.0,,,0.09,2.27,3.96
2023,Punjab,Fazilka,,Sabuana,3.3301,74.0037,7.72,3598.0,0.0,732.0,659.0,1.8,102.0,150.0,0.0,430.0,44.0,78.0,513.0,173.0,,,0.06,1.7,16.1
2023,Punjab,Fazilka,,Bodiwala,30.2971,74.1082,8.01,1635.0,0.0,281.0,319.0,1.2,36.0,143.0,0.0,380.0,56.0,58.0,169.0,73.0,,,0.08,0.53,17.18
2023,Punjab,Fazilka,,Danger Khera,30.2096,74.1632,7.94,4568.0,0.0,464.0,1305.0,1.7,220.0,154.0,0.0,901.0,48.0,190.0,744.0,50.0,,,0.05,0.71,21.3
2023,Punjab,Fazilka,,Shatirwala,30.2737,74.002,8.19,376.0,0.0,220.0,14.0,1.3,8.0,3.0,0.0,200.0,68.0,7.0,5.0,5.0,,,0.03,0.74,1.07
2023,Punjab,Fazilka,,Alamgarh,30.1269,74.1576,8.21,1108.0,0.0,293.0,177.0,3.8,95.0,18.0,0.0,370.0,44.0,63.0,104.0,16.0,,,0.2,0.94,23.7
2023,Punjab,Fazilka,,Bananwala,30.3805,74.3074,8.22,1721.0,0.0,366.0,319.0,2.5,75.0,6.0,0.0,280.0,32.0,49.0,252.0,13.0,,,0.45,0.86,17.76
2023,Punjab,Fazilka,,Dalewal Satkosi,30.1986,74.0375,8.04,3130.0,0.0,561.0,681.0,1.2,195.0,113.0,0.0,771.0,56.0,153.0,411.0,44.0,,,0.38,0.36,21.8
2023,Punjab,Fazilka,,Khuiyan Serovar,30.113,74.078,8.1,6178.0,0.0,1037.0,1241.0,1.3,232.0,562.0,0.0,971.0,48.0,207.0,1051.0,38.0,,,0.09,1.04,30.9
2023,Punjab,Fazilka,,Nihal Khera,30.2348,74.1385,8.2,796.0,0.0,391.0,50.0,1.8,44.0,0.0,0.0,320.0,36.0,56.0,41.0,28.0,,,0.28,1.09,18.59
2023,Punjab,Fazilka,,Ranjitgarh,30.6104,74.443,7.83,2771.0,0.0,610.0,482.0,1.3,86.0,16.0,0.0,380.0,76.0,46.0,420.0,14.0,,,0.71,0.21,18.98
2023,Punjab,Ferozepur,,Bare Ke,30.9705,74.5576,8.1,401.0,0.0,210.0,43.0,0.64,0.0,0.0,0.0,160.0,56.0,10.0,31.0,6.0,,,0.01,0.9,3.58
2023,Punjab,Ferozepur,,Dulchi Ke,30.992,74.6273,8.16,637.0,0.0,293.0,43.0,1.0,24.0,2.0,0.0,190.0,48.0,17.0,64.0,6.0,,,0.01,1.76,4.48
2023,Punjab,Ferozepur,,Ferozepur,30.9677,74.6084,7.81,1081.0,0.0,415.0,57.0,0.97,76.0,18.0,0.0,350.0,64.0,46.0,78.0,11.0,,,0.01,0.75,25.49
2023,Punjab,Ferozepur,,Ghiniwala,30.9063,74.5846,7.99,1132.0,0.0,403.0,128.0,1.0,48.0,8.0,0.0,320.0,48.0,49.0,118.0,11.0,,,0.02,1.06,30.24
2023,Punjab,Ferozepur,,Jaimal Singh Wala,30.058,74.342,8.06,716.0,0.0,378.0,64.0,0.93,15.0,1.0,0.0,288.0,32.0,51.0,56.0,7.0,,,-0.02,1.57,35.15
2023,Punjab,Ferozepur,,Jhokharihar,30.862,74.611,8.64,771.0,36.0,122.0,71.0,2.2,152.0,27.0,0.0,260.0,32.0,44.0,81.0,11.0,,,0.0,2.15,39.61
2023,Punjab,Ferozepur,,Lakha Bubna,31.0162,74.6768,8.74,605.0,60.0,207.0,28.0,1.2,0.0,3.0,0.0,130.0,16.0,22.0,89.0,2.0,,,0.08,8.07,8.87
2023,Punjab,Ferozepur,,Moharewala,30.8287,74.5849,8.46,1355.0,72.0,464.0,106.0,2.0,36.0,63.0,0.0,90.0,12.0,15.0,300.0,5.0,,,-0.02,5.59,95.68
2023,Punjab,Ferozepur,,Tali Gulam,31.0897,74.7625,8.47,570.0,48.0,171.0,28.0,0.82,24.0,3.0,0.0,90.0,24.0,7.0,94.0,3.0,,,0.05,3.98,8.03
2023,Punjab,Ferozepur,,Piarana,30.5304,74.4311,8.4,948.0,48.0,268.0,78.0,1.4,108.0,22.0,0.0,200.0,32.0,29.0,156.0,7.0,,,-0.03,2.08,53.79
2023,Punjab,Ferozepur,,Dholewala,31.023,74.7548,8.67,643.0,84.0,195.0,28.0,1.3,0.0,1.0,0.0,120.0,16.0,19.0,106.0,2.0,,,0.04,13.63,12.91
2023,Punjab,Ferozepur,,Ghall Khurd,30.8493,74.8113,7.83,1254.0,0.0,464.0,71.0,1.6,56.0,27.0,0.0,250.0,48.0,32.0,148.0,8.0,,,0.03,0.65,11.11
2023,Punjab,Ferozepur,,Hastewala,30.979,74.6918,8.23,1150.0,0.0,366.0,128.0,1.1,48.0,2.0,0.0,350.0,56.0,51.0,87.0,10.0,,,0.13,1.02,37.26
2023,Punjab,Ferozepur,,Kabar Bachha,30.7817,74.8215,8.38,4094.0,24.0,256.0,1156.0,1.1,24.0,0.0,0.0,250.0,44.0,34.0,780.0,8.0,,,0.02,1.68,21.2
